timestamp,consumption,generation,sensor_0_wh,sensor_1_wh,sensor_2_wh,sensor_3_wh,sensor_4_wh
2025-03-02 14:00:00,47.23,30.22,11.76,0.4,2.29,24.03,0.47
2025-03-02 15:00:00,38.1,27.73,10.97,0.35,2.34,26.96,0.45
2025-03-02 16:00:00,44.79,21.68,11.46,0.44,2.14,24.57,0.36
2025-03-02 17:00:00,45.53,29.08,11.85,0.35,1.94,26.88,0.34
2025-03-02 18:00:00,44.49,32.86,12.38,0.36,2.03,26.2,0.47
2025-03-02 19:00:00,42.51,22.9,12.38,0.3,2.14,26.27,0.48
2025-03-02 20:00:00,37.9,0.0,12.0,0.38,2.1,23.32,0.48
2025-03-02 21:00:00,37.62,0.0,10.89,0.34,2.3,26.04,0.47
2025-03-02 22:00:00,38.79,0.0,11.6,0.38,2.28,27.21,0.34
2025-03-02 23:00:00,44.12,0.0,10.31,0.38,2.05,24.2,0.4
2025-03-03 00:00:00,43.46,0.0,10.94,0.4,2.1,23.0,0.47
2025-03-03 01:00:00,39.24,0.0,11.17,0.4,2.07,22.94,0.4
2025-03-03 02:00:00,47.52,0.0,11.64,0.4,2.2,23.65,0.41
2025-03-03 03:00:00,45.09,0.0,10.42,0.34,2.04,24.83,0.5
2025-03-03 04:00:00,36.49,0.0,11.36,0.32,2.34,23.22,0.4
2025-03-03 05:00:00,44.92,0.0,11.78,0.36,2.07,24.65,0.38
2025-03-03 06:00:00,38.22,27.89,11.28,0.34,2.05,25.96,0.5
2025-03-03 07:00:00,43.23,33.42,10.36,0.31,2.33,24.15,0.35
2025-03-03 08:00:00,43.18,24.2,11.6,0.39,2.04,22.73,0.5
2025-03-03 09:00:00,38.8,27.69,11.72,0.4,2.19,24.23,0.38
2025-03-03 10:00:00,43.16,29.22,12.15,0.44,1.97,23.43,0.49
2025-03-03 11:00:00,44.91,23.24,12.19,0.33,2.18,26.18,0.45
2025-03-03 12:00:00,40.77,22.07,10.22,0.38,2.03,24.92,0.5
2025-03-03 13:00:00,40.66,21.7,12.09,0.32,2.21,27.57,0.35
2025-03-03 14:00:00,35.75,25.53,11.17,0.31,2.25,27.26,0.41
2025-03-03 15:00:00,38.89,22.45,11.17,0.4,1.93,25.62,0.44
2025-03-03 16:00:00,43.66,31.43,10.74,0.4,1.97,23.66,0.48
2025-03-03 17:00:00,44.93,33.81,10.22,0.33,2.02,24.02,0.38
2025-03-03 18:00:00,36.43,22.29,11.23,0.4,2.19,26.04,0.35
2025-03-03 19:00:00,47.61,26.86,12.09,0.42,2.28,27.35,0.43
2025-03-03 20:00:00,38.16,0.0,11.58,0.41,2.24,25.28,0.35
2025-03-03 21:00:00,40.31,0.0,12.27,0.38,2.16,24.01,0.4
2025-03-03 22:00:00,46.9,0.0,11.7,0.41,2.12,25.83,0.38
2025-03-03 23:00:00,44.51,0.0,11.16,0.36,2.2,27.37,0.35
2025-03-04 00:00:00,46.01,0.0,10.85,0.36,1.94,24.17,0.42
2025-03-04 01:00:00,36.35,0.0,11.3,0.43,1.97,26.5,0.4
2025-03-04 02:00:00,43.88,0.0,10.78,0.32,1.99,23.01,0.37
2025-03-04 03:00:00,44.0,0.0,12.18,0.42,2.22,23.21,0.38
2025-03-04 04:00:00,39.54,0.0,10.75,0.37,2.16,24.45,0.4
2025-03-04 05:00:00,46.06,0.0,11.97,0.34,2.32,27.45,0.39
2025-03-04 06:00:00,40.1,22.54,11.33,0.44,2.3,23.17,0.4
2025-03-04 07:00:00,42.6,33.41,11.33,0.32,2.29,26.06,0.48
2025-03-04 08:00:00,46.44,23.15,11.88,0.36,2.19,23.46,0.45
2025-03-04 09:00:00,37.9,28.98,11.76,0.33,1.98,23.49,0.34
2025-03-04 10:00:00,44.68,33.84,11.85,0.37,2.0,23.07,0.34
2025-03-04 11:00:00,37.73,23.24,12.2,0.33,2.08,23.18,0.37
2025-03-04 12:00:00,42.17,26.76,11.56,0.33,1.95,24.62,0.38
2025-03-04 13:00:00,38.4,31.14,12.36,0.39,2.16,24.75,0.41
2025-03-04 14:00:00,42.44,21.93,11.76,0.4,2.0,25.17,0.41
2025-03-04 15:00:00,46.59,30.03,11.62,0.37,1.98,25.7,0.36
2025-03-04 16:00:00,39.88,22.53,10.51,0.4,2.01,24.63,0.49
2025-03-04 17:00:00,38.21,24.45,11.34,0.36,1.93,26.64,0.35
2025-03-04 18:00:00,41.61,23.51,11.46,0.39,2.22,23.93,0.34
2025-03-04 19:00:00,44.74,32.71,11.4,0.42,2.28,26.9,0.42
2025-03-04 20:00:00,39.84,0.0,11.98,0.36,2.0,26.96,0.48
2025-03-04 21:00:00,41.51,0.0,10.36,0.35,2.27,27.19,0.37
2025-03-04 22:00:00,36.48,0.0,12.17,0.35,2.16,27.53,0.35
2025-03-04 23:00:00,43.8,0.0,10.36,0.35,2.27,24.84,0.5
2025-03-05 00:00:00,42.67,0.0,10.92,0.33,2.08,24.53,0.35
2025-03-05 01:00:00,40.29,0.0,11.24,0.4,2.21,26.22,0.34
2025-03-05 02:00:00,38.38,0.0,11.69,0.37,1.93,26.7,0.47
2025-03-05 03:00:00,42.54,0.0,10.34,0.41,2.18,26.59,0.46
2025-03-05 04:00:00,45.74,0.0,11.36,0.32,2.21,25.78,0.46
2025-03-05 05:00:00,37.78,0.0,10.63,0.43,2.25,27.23,0.46
2025-03-05 06:00:00,43.15,28.84,11.67,0.43,2.17,25.84,0.36
2025-03-05 07:00:00,41.6,31.12,11.81,0.34,2.01,24.23,0.38
2025-03-05 08:00:00,38.34,25.38,11.15,0.43,2.14,23.6,0.35
2025-03-05 09:00:00,44.4,21.86,11.05,0.42,2.21,26.66,0.38
2025-03-05 10:00:00,44.35,24.18,10.79,0.43,2.2,24.29,0.38
2025-03-05 11:00:00,38.04,29.94,11.76,0.33,2.18,23.99,0.45
2025-03-05 12:00:00,45.89,33.71,11.95,0.41,2.01,23.1,0.45
2025-03-05 13:00:00,40.27,21.7,11.17,0.3,2.04,22.82,0.48
2025-03-05 14:00:00,38.7,25.31,11.45,0.3,2.21,24.28,0.49
2025-03-05 15:00:00,46.81,22.3,10.92,0.43,2.35,26.81,0.48
2025-03-05 16:00:00,38.77,25.43,11.49,0.31,1.97,27.68,0.39
2025-03-05 17:00:00,45.05,26.53,12.01,0.42,2.35,23.87,0.34
2025-03-05 18:00:00,40.81,32.87,10.48,0.3,2.08,26.6,0.43
2025-03-05 19:00:00,39.57,22.53,11.67,0.33,1.93,26.5,0.44
2025-03-05 20:00:00,45.23,0.0,10.28,0.42,2.19,25.49,0.44
2025-03-05 21:00:00,46.51,0.0,11.52,0.38,2.35,26.46,0.41
2025-03-05 22:00:00,44.54,0.0,11.07,0.33,2.18,27.33,0.49
2025-03-05 23:00:00,39.94,0.0,11.38,0.33,2.35,27.59,0.45
2025-03-06 00:00:00,45.76,0.0,11.81,0.38,1.95,24.94,0.45
2025-03-06 01:00:00,44.16,0.0,11.03,0.44,2.0,25.17,0.45
2025-03-06 02:00:00,44.41,0.0,11.66,0.34,1.99,25.85,0.44
2025-03-06 03:00:00,37.9,0.0,11.78,0.36,2.21,26.87,0.36
2025-03-06 04:00:00,35.88,0.0,11.95,0.39,2.23,26.87,0.47
2025-03-06 05:00:00,47.73,0.0,11.4,0.37,2.1,23.43,0.43
2025-03-06 06:00:00,39.13,28.36,12.27,0.38,2.18,24.44,0.34
2025-03-06 07:00:00,36.04,31.68,11.15,0.31,2.19,27.09,0.48
2025-03-06 08:00:00,43.93,33.68,10.67,0.42,2.31,23.64,0.46
2025-03-06 09:00:00,39.24,30.45,12.01,0.44,1.94,27.17,0.44
2025-03-06 10:00:00,47.88,24.96,11.24,0.42,1.95,24.34,0.35
2025-03-06 11:00:00,47.91,30.15,12.04,0.42,2.33,23.08,0.4
2025-03-06 12:00:00,36.53,30.22,10.67,0.33,2.13,24.0,0.35
2025-03-06 13:00:00,37.75,30.15,10.52,0.44,2.25,27.52,0.41
2025-03-06 14:00:00,39.14,32.05,12.0,0.34,2.05,23.82,0.36
2025-03-06 15:00:00,38.87,22.61,10.99,0.4,1.95,23.71,0.47
2025-03-06 16:00:00,37.49,22.87,10.96,0.42,1.99,23.07,0.42
2025-03-06 17:00:00,39.44,29.42,11.46,0.41,1.98,25.58,0.42
2025-03-06 18:00:00,37.45,33.28,11.6,0.34,2.13,23.07,0.41
2025-03-06 19:00:00,39.5,27.27,12.05,0.3,2.11,24.96,0.46
2025-03-06 20:00:00,42.86,0.0,11.7,0.41,2.3,24.23,0.43
2025-03-06 21:00:00,46.21,0.0,12.43,0.43,2.08,23.64,0.42
2025-03-06 22:00:00,44.97,0.0,11.3,0.37,2.28,24.47,0.48
2025-03-06 23:00:00,40.76,0.0,10.93,0.36,2.25,23.29,0.37
2025-03-07 00:00:00,47.61,0.0,10.59,0.38,2.17,25.12,0.44
2025-03-07 01:00:00,38.53,0.0,11.44,0.35,2.21,23.36,0.43
2025-03-07 02:00:00,37.97,0.0,10.82,0.33,2.0,26.81,0.38
2025-03-07 03:00:00,47.3,0.0,12.38,0.38,1.99,24.54,0.47
2025-03-07 04:00:00,40.26,0.0,10.39,0.38,2.29,26.66,0.37
2025-03-07 05:00:00,44.1,0.0,10.69,0.33,2.3,23.91,0.38
2025-03-07 06:00:00,35.65,21.83,12.16,0.41,2.19,26.43,0.36
2025-03-07 07:00:00,41.41,22.97,10.98,0.31,2.13,27.29,0.34
2025-03-07 08:00:00,39.31,32.86,10.66,0.33,2.31,25.01,0.41
2025-03-07 09:00:00,45.21,29.71,10.54,0.37,2.11,25.66,0.5
2025-03-07 10:00:00,45.32,25.38,11.09,0.42,2.0,22.81,0.37
2025-03-07 11:00:00,39.92,31.3,11.34,0.39,2.32,25.22,0.42
2025-03-07 12:00:00,36.27,27.55,10.27,0.38,2.11,26.88,0.36
2025-03-07 13:00:00,35.95,23.29,11.2,0.33,1.95,26.3,0.35
2025-03-07 14:00:00,43.29,32.42,10.82,0.32,2.09,26.69,0.4
2025-03-07 15:00:00,45.08,25.71,10.47,0.41,2.03,26.06,0.43
2025-03-07 16:00:00,47.33,30.14,11.06,0.31,1.93,26.82,0.42
2025-03-07 17:00:00,45.39,25.12,10.72,0.35,1.94,27.49,0.45
2025-03-07 18:00:00,47.38,27.69,10.79,0.39,2.22,24.25,0.48
2025-03-07 19:00:00,47.55,31.58,12.19,0.41,2.04,24.07,0.5
2025-03-07 20:00:00,35.77,0.0,11.81,0.4,2.19,27.64,0.39
2025-03-07 21:00:00,39.92,0.0,10.37,0.36,2.04,24.38,0.48
2025-03-07 22:00:00,47.41,0.0,10.61,0.35,2.32,22.96,0.35
2025-03-07 23:00:00,37.69,0.0,11.54,0.32,2.34,24.9,0.42
2025-03-08 00:00:00,38.74,0.0,11.25,0.39,2.25,26.45,0.43
2025-03-08 01:00:00,47.02,0.0,12.04,0.41,1.95,22.69,0.37
2025-03-08 02:00:00,43.99,0.0,11.12,0.36,2.3,27.16,0.49
2025-03-08 03:00:00,39.59,0.0,11.75,0.34,2.01,23.58,0.39
2025-03-08 04:00:00,41.05,0.0,12.07,0.31,2.24,25.33,0.38
2025-03-08 05:00:00,41.84,0.0,10.87,0.38,2.11,23.48,0.36
2025-03-08 06:00:00,42.52,27.51,12.23,0.35,2.24,25.97,0.49
2025-03-08 07:00:00,45.97,31.34,11.47,0.39,2.31,24.66,0.39
2025-03-08 08:00:00,35.78,28.43,12.06,0.41,1.97,25.56,0.41
2025-03-08 09:00:00,37.13,23.85,12.41,0.33,1.95,25.65,0.46
2025-03-08 10:00:00,36.05,27.53,11.68,0.37,1.97,23.52,0.43
2025-03-08 11:00:00,39.37,32.88,12.31,0.42,2.35,23.96,0.5
2025-03-08 12:00:00,41.06,29.13,10.97,0.3,1.95,26.14,0.41
2025-03-08 13:00:00,38.49,30.42,11.58,0.33,2.17,24.46,0.47
2025-03-08 14:00:00,45.96,25.68,11.27,0.35,2.08,26.71,0.39
2025-03-08 15:00:00,38.27,23.86,10.38,0.37,2.13,26.89,0.37
2025-03-08 16:00:00,40.43,24.68,12.02,0.42,2.09,24.96,0.39
2025-03-08 17:00:00,47.37,28.1,10.46,0.43,2.22,25.33,0.34
2025-03-08 18:00:00,41.62,24.99,11.11,0.32,2.21,27.54,0.43
2025-03-08 19:00:00,44.63,28.21,10.34,0.36,1.98,25.74,0.49
2025-03-08 20:00:00,43.97,0.0,10.36,0.35,2.16,24.68,0.48
2025-03-08 21:00:00,45.89,0.0,11.57,0.35,2.04,23.19,0.4
2025-03-08 22:00:00,40.84,0.0,11.72,0.39,1.96,24.64,0.37
2025-03-08 23:00:00,37.61,0.0,12.06,0.3,2.11,23.5,0.48
2025-03-09 00:00:00,42.65,0.0,10.71,0.37,2.24,27.48,0.37
2025-03-09 01:00:00,46.79,0.0,12.3,0.43,2.2,25.82,0.4
2025-03-09 02:00:00,45.1,0.0,11.39,0.4,2.11,26.34,0.47
2025-03-09 03:00:00,37.48,0.0,12.07,0.38,2.29,24.82,0.4
2025-03-09 04:00:00,47.15,0.0,10.76,0.42,2.13,25.24,0.39
2025-03-09 05:00:00,42.85,0.0,10.92,0.3,2.04,22.69,0.5
2025-03-09 06:00:00,47.79,22.08,11.08,0.4,2.07,26.03,0.47
2025-03-09 07:00:00,47.55,23.5,11.09,0.41,2.04,27.64,0.34
2025-03-09 08:00:00,43.23,33.32,11.68,0.4,1.98,27.38,0.37
2025-03-09 09:00:00,43.47,30.49,10.69,0.34,2.16,24.75,0.36
2025-03-09 10:00:00,37.79,28.03,11.13,0.41,2.31,23.08,0.4
2025-03-09 11:00:00,36.9,33.13,10.23,0.39,2.18,23.47,0.38
2025-03-09 12:00:00,35.94,29.16,12.08,0.44,1.98,23.82,0.48
2025-03-09 13:00:00,47.29,30.47,11.14,0.3,1.94,25.54,0.4
2025-03-09 14:00:00,36.0,25.02,11.51,0.3,2.26,24.2,0.34
2025-03-09 15:00:00,43.04,28.79,11.09,0.44,2.16,24.04,0.46
2025-03-09 16:00:00,39.06,23.3,12.24,0.35,2.16,22.91,0.41
2025-03-09 17:00:00,46.11,26.52,12.01,0.33,2.02,26.77,0.49
2025-03-09 18:00:00,36.84,21.95,11.21,0.35,2.3,23.07,0.37
2025-03-09 19:00:00,45.11,24.2,10.3,0.37,2.12,24.34,0.4
2025-03-09 20:00:00,42.31,0.0,10.55,0.38,2.27,26.48,0.36
2025-03-09 21:00:00,37.52,0.0,10.8,0.35,2.1,26.07,0.35
2025-03-09 22:00:00,36.08,0.0,11.08,0.4,2.01,25.88,0.38
2025-03-09 23:00:00,46.79,0.0,12.22,0.34,2.02,24.72,0.38
2025-03-10 00:00:00,44.1,0.0,12.06,0.4,2.28,24.65,0.36
2025-03-10 01:00:00,44.92,0.0,11.0,0.4,2.04,23.06,0.5
2025-03-10 02:00:00,37.61,0.0,12.43,0.44,2.27,25.97,0.43
2025-03-10 03:00:00,46.54,0.0,10.84,0.37,2.19,24.72,0.41
2025-03-10 04:00:00,39.8,0.0,11.47,0.42,2.01,27.36,0.45
2025-03-10 05:00:00,46.0,0.0,11.45,0.41,1.93,26.77,0.34
2025-03-10 06:00:00,46.83,30.02,12.43,0.34,2.02,26.51,0.38
2025-03-10 07:00:00,46.53,29.18,10.42,0.31,2.35,26.05,0.48
2025-03-10 08:00:00,39.72,26.97,11.72,0.38,2.18,26.09,0.43
2025-03-10 09:00:00,41.04,24.5,10.81,0.41,2.02,26.14,0.38
2025-03-10 10:00:00,43.51,26.84,11.88,0.33,1.95,23.31,0.44
2025-03-10 11:00:00,46.33,32.28,10.29,0.4,2.07,25.06,0.49
2025-03-10 12:00:00,39.82,31.84,11.24,0.3,1.96,23.95,0.34
2025-03-10 13:00:00,43.58,33.12,11.15,0.38,2.0,24.14,0.45
2025-03-10 14:00:00,47.78,25.33,10.3,0.43,2.17,25.49,0.42
2025-03-10 15:00:00,36.51,26.3,10.39,0.38,2.07,27.27,0.4
2025-03-10 16:00:00,37.44,21.77,11.81,0.34,2.15,26.17,0.49
2025-03-10 17:00:00,45.61,33.14,11.72,0.4,2.33,24.14,0.34
2025-03-10 18:00:00,39.06,25.59,10.68,0.39,2.2,25.64,0.34
2025-03-10 19:00:00,44.81,26.51,10.92,0.39,2.16,24.38,0.36
2025-03-10 20:00:00,36.83,0.0,12.07,0.43,2.2,23.17,0.4
2025-03-10 21:00:00,44.81,0.0,11.95,0.31,1.93,26.24,0.4
2025-03-10 22:00:00,38.84,0.0,10.22,0.38,2.29,27.47,0.43
2025-03-10 23:00:00,42.11,0.0,10.38,0.38,2.09,25.71,0.4
2025-03-11 00:00:00,38.66,0.0,10.4,0.34,1.97,23.54,0.5
2025-03-11 01:00:00,41.23,0.0,11.39,0.43,2.35,25.59,0.47
2025-03-11 02:00:00,39.75,0.0,10.88,0.36,2.21,26.09,0.39
2025-03-11 03:00:00,37.32,0.0,11.62,0.31,2.17,26.14,0.45
2025-03-11 04:00:00,45.12,0.0,12.16,0.37,2.24,25.77,0.37
2025-03-11 05:00:00,35.96,0.0,10.83,0.36,2.19,26.93,0.37
2025-03-11 06:00:00,37.22,28.59,12.37,0.31,2.13,25.6,0.43
2025-03-11 07:00:00,36.72,22.06,10.32,0.31,2.18,25.39,0.38
2025-03-11 08:00:00,43.66,29.04,12.04,0.3,2.14,26.12,0.38
2025-03-11 09:00:00,39.51,27.98,11.58,0.43,2.27,25.59,0.46
2025-03-11 10:00:00,40.23,31.18,11.64,0.36,2.01,26.19,0.43
2025-03-11 11:00:00,40.15,21.89,12.25,0.3,2.06,22.94,0.46
2025-03-11 12:00:00,44.47,31.15,10.94,0.4,2.1,26.46,0.41
2025-03-11 13:00:00,40.83,27.95,12.3,0.33,1.98,25.6,0.5
2025-03-11 14:00:00,40.39,26.1,10.33,0.35,2.14,23.47,0.45
2025-03-11 15:00:00,48.19,33.42,11.21,0.35,2.1,23.23,0.48
2025-03-11 16:00:00,40.86,23.51,11.06,0.39,2.12,25.92,0.35
2025-03-11 17:00:00,45.88,28.2,12.32,0.39,2.33,23.42,0.42
2025-03-11 18:00:00,43.21,25.49,11.51,0.36,2.07,23.29,0.4
2025-03-11 19:00:00,37.69,28.03,11.85,0.33,1.95,25.43,0.44
2025-03-11 20:00:00,46.61,0.0,11.49,0.35,2.27,25.37,0.35
2025-03-11 21:00:00,42.76,0.0,12.24,0.35,2.05,23.38,0.36
2025-03-11 22:00:00,41.08,0.0,11.54,0.31,2.33,26.45,0.43
2025-03-11 23:00:00,46.06,0.0,10.37,0.37,2.2,26.82,0.47
2025-03-12 00:00:00,39.13,0.0,12.32,0.31,2.3,27.54,0.37
2025-03-12 01:00:00,44.72,0.0,10.28,0.36,2.15,25.58,0.49
2025-03-12 02:00:00,44.1,0.0,11.28,0.42,2.33,22.76,0.5
2025-03-12 03:00:00,36.72,0.0,12.03,0.34,1.98,24.87,0.44
2025-03-12 04:00:00,40.43,0.0,10.31,0.38,2.31,24.58,0.37
2025-03-12 05:00:00,41.21,0.0,10.3,0.42,2.28,25.61,0.4
2025-03-12 06:00:00,45.7,22.26,11.44,0.42,2.2,26.6,0.44
2025-03-12 07:00:00,40.85,25.66,12.36,0.38,2.18,23.76,0.44
2025-03-12 08:00:00,42.83,31.96,10.61,0.3,2.18,26.5,0.42
2025-03-12 09:00:00,38.49,31.07,11.7,0.31,2.12,23.48,0.37
2025-03-12 10:00:00,38.19,29.47,11.06,0.3,2.1,25.23,0.42
2025-03-12 11:00:00,40.46,32.25,12.09,0.32,2.14,22.97,0.35
2025-03-12 12:00:00,42.86,30.27,11.47,0.43,2.16,27.48,0.34
2025-03-12 13:00:00,36.87,27.93,10.29,0.32,2.16,25.9,0.34
2025-03-12 14:00:00,47.54,33.6,12.09,0.34,1.96,23.51,0.36
2025-03-12 15:00:00,37.19,30.09,11.36,0.33,2.08,27.63,0.45
2025-03-12 16:00:00,47.58,28.94,10.51,0.35,2.16,23.04,0.34
2025-03-12 17:00:00,44.07,26.57,11.64,0.36,2.14,24.74,0.34
2025-03-12 18:00:00,39.86,32.65,10.59,0.31,2.34,25.67,0.46
2025-03-12 19:00:00,39.61,25.18,11.08,0.33,1.97,23.55,0.47
2025-03-12 20:00:00,44.16,0.0,11.43,0.37,2.32,23.02,0.38
2025-03-12 21:00:00,40.04,0.0,11.96,0.44,2.03,27.05,0.48
2025-03-12 22:00:00,38.47,0.0,11.09,0.36,2.34,23.56,0.47
2025-03-12 23:00:00,39.84,0.0,11.84,0.36,2.17,26.84,0.47
2025-03-13 00:00:00,46.54,0.0,10.32,0.4,1.99,24.75,0.43
2025-03-13 01:00:00,40.71,0.0,11.36,0.44,1.98,26.05,0.4
2025-03-13 02:00:00,37.31,0.0,10.55,0.44,2.3,27.22,0.5
2025-03-13 03:00:00,38.26,0.0,10.99,0.4,2.13,24.76,0.4
2025-03-13 04:00:00,43.11,0.0,11.49,0.32,2.13,25.44,0.43
2025-03-13 05:00:00,38.28,0.0,11.87,0.3,2.08,26.58,0.43
2025-03-13 06:00:00,38.93,26.0,11.76,0.38,2.27,26.35,0.44
2025-03-13 07:00:00,41.78,32.18,10.49,0.33,2.11,25.67,0.42
2025-03-13 08:00:00,39.27,25.46,10.2,0.37,2.05,26.35,0.34
2025-03-13 09:00:00,43.0,22.7,12.32,0.32,2.13,23.11,0.44
2025-03-13 10:00:00,42.57,25.26,11.11,0.37,2.31,23.64,0.34
2025-03-13 11:00:00,46.48,30.34,11.49,0.43,2.18,26.73,0.41
2025-03-13 12:00:00,45.07,29.63,12.26,0.38,2.0,24.01,0.37
2025-03-13 13:00:00,38.75,23.85,10.88,0.38,2.18,24.8,0.44
2025-03-13 14:00:00,36.67,22.91,10.39,0.32,2.15,23.73,0.38
2025-03-13 15:00:00,40.68,29.67,12.03,0.3,2.2,26.02,0.47
2025-03-13 16:00:00,47.37,29.86,10.23,0.32,2.31,24.96,0.43
2025-03-13 17:00:00,43.98,26.04,11.73,0.43,2.35,26.28,0.38
2025-03-13 18:00:00,46.71,31.91,10.3,0.33,2.31,23.94,0.37
2025-03-13 19:00:00,37.38,33.58,12.13,0.37,2.21,23.86,0.46
2025-03-13 20:00:00,45.2,0.0,10.9,0.36,2.02,27.57,0.44
2025-03-13 21:00:00,47.4,0.0,10.87,0.41,2.25,26.13,0.5
2025-03-13 22:00:00,40.59,0.0,10.48,0.4,2.24,25.55,0.37
2025-03-13 23:00:00,41.99,0.0,10.89,0.36,2.2,26.4,0.38
2025-03-14 00:00:00,40.74,0.0,10.8,0.33,2.26,27.23,0.4
2025-03-14 01:00:00,45.09,0.0,12.22,0.42,2.0,27.47,0.4
2025-03-14 02:00:00,39.91,0.0,10.33,0.37,1.97,23.9,0.39
2025-03-14 03:00:00,45.81,0.0,12.17,0.34,2.29,26.97,0.46
2025-03-14 04:00:00,37.49,0.0,11.75,0.44,2.22,24.32,0.42
2025-03-14 05:00:00,43.76,0.0,11.34,0.31,2.06,26.69,0.48
2025-03-14 06:00:00,37.37,25.65,12.34,0.34,2.21,26.44,0.47
2025-03-14 07:00:00,47.54,29.24,10.9,0.42,1.98,26.2,0.46
2025-03-14 08:00:00,44.17,31.3,10.76,0.43,2.0,22.92,0.46
2025-03-14 09:00:00,41.62,28.26,12.11,0.35,2.0,26.86,0.43
2025-03-14 10:00:00,38.02,28.69,11.82,0.37,2.18,24.97,0.48
2025-03-14 11:00:00,46.08,31.38,11.79,0.31,2.29,26.03,0.45
2025-03-14 12:00:00,40.21,28.05,12.18,0.4,1.97,24.71,0.48
2025-03-14 13:00:00,36.23,29.06,12.36,0.4,2.2,24.01,0.38
2025-03-14 14:00:00,47.49,27.89,10.86,0.41,2.09,23.35,0.34
2025-03-14 15:00:00,42.49,32.37,12.4,0.35,2.08,24.39,0.42
2025-03-14 16:00:00,41.18,24.44,12.18,0.37,2.14,23.35,0.5
2025-03-14 17:00:00,38.78,24.79,10.35,0.39,2.18,24.74,0.41
2025-03-14 18:00:00,45.52,23.11,10.63,0.42,2.2,24.76,0.41
2025-03-14 19:00:00,38.87,31.62,11.89,0.37,2.06,25.65,0.5
2025-03-14 20:00:00,41.12,0.0,12.27,0.35,1.95,23.68,0.41
2025-03-14 21:00:00,38.4,0.0,10.19,0.43,2.29,26.39,0.36
2025-03-14 22:00:00,37.15,0.0,10.34,0.4,2.32,24.82,0.36
2025-03-14 23:00:00,42.09,0.0,10.98,0.35,2.19,26.27,0.35
2025-03-15 00:00:00,36.09,0.0,12.44,0.33,1.95,23.61,0.34
2025-03-15 01:00:00,40.57,0.0,12.0,0.35,2.12,26.05,0.42
2025-03-15 02:00:00,46.48,0.0,12.15,0.3,2.26,24.97,0.5
2025-03-15 03:00:00,41.72,0.0,12.42,0.41,2.03,25.36,0.5
2025-03-15 04:00:00,46.43,0.0,10.41,0.4,2.07,22.69,0.4
2025-03-15 05:00:00,38.59,0.0,12.04,0.35,2.28,22.66,0.39
2025-03-15 06:00:00,38.67,27.81,10.72,0.31,2.01,25.45,0.38
2025-03-15 07:00:00,40.89,22.87,11.04,0.43,2.31,25.13,0.39
2025-03-15 08:00:00,36.98,28.16,12.35,0.3,2.05,24.15,0.39
2025-03-15 09:00:00,37.71,31.62,11.96,0.31,2.2,23.28,0.35
2025-03-15 10:00:00,47.08,26.19,10.62,0.42,2.16,23.04,0.5
2025-03-15 11:00:00,38.75,25.88,12.13,0.32,2.29,22.72,0.42
2025-03-15 12:00:00,45.32,25.71,12.3,0.43,2.28,27.12,0.37
2025-03-15 13:00:00,39.22,32.9,10.84,0.35,2.09,25.39,0.36
2025-03-15 14:00:00,44.34,22.14,10.57,0.34,2.14,26.66,0.46
2025-03-15 15:00:00,43.76,27.02,10.54,0.38,1.96,24.55,0.41
2025-03-15 16:00:00,36.14,24.8,10.81,0.44,2.33,24.43,0.34
2025-03-15 17:00:00,37.89,32.54,11.08,0.44,1.99,26.5,0.35
2025-03-15 18:00:00,47.98,22.72,11.05,0.41,2.07,25.81,0.37
2025-03-15 19:00:00,37.48,26.6,12.31,0.43,2.31,25.8,0.47
2025-03-15 20:00:00,36.51,0.0,10.95,0.34,2.2,24.44,0.36
2025-03-15 21:00:00,43.14,0.0,12.03,0.35,1.98,23.64,0.38
2025-03-15 22:00:00,39.41,0.0,11.64,0.38,2.22,24.48,0.47
2025-03-15 23:00:00,38.21,0.0,11.25,0.41,2.0,23.21,0.48
2025-03-16 00:00:00,39.95,0.0,11.74,0.3,2.22,24.24,0.35
2025-03-16 01:00:00,43.31,0.0,10.73,0.35,1.96,23.39,0.39
2025-03-16 02:00:00,36.77,0.0,12.25,0.3,2.13,23.27,0.39
2025-03-16 03:00:00,47.29,0.0,10.55,0.44,2.01,26.39,0.43
2025-03-16 04:00:00,46.77,0.0,11.44,0.38,2.01,23.49,0.49
2025-03-16 05:00:00,39.76,0.0,11.03,0.41,2.07,27.45,0.46
2025-03-16 06:00:00,43.16,24.16,12.18,0.3,2.04,24.99,0.37
2025-03-16 07:00:00,45.0,28.97,12.27,0.36,2.07,27.49,0.41
2025-03-16 08:00:00,41.79,33.29,10.98,0.43,2.17,26.49,0.47
2025-03-16 09:00:00,39.94,25.97,11.17,0.42,2.08,26.65,0.49
2025-03-16 10:00:00,43.48,32.41,11.87,0.42,2.29,24.64,0.34
2025-03-16 11:00:00,40.7,23.37,11.71,0.36,2.25,24.45,0.44
2025-03-16 12:00:00,37.99,33.06,11.88,0.38,2.01,24.12,0.46
2025-03-16 13:00:00,41.71,25.85,10.68,0.44,2.23,27.47,0.41
2025-03-16 14:00:00,41.62,26.21,12.22,0.37,2.23,23.92,0.41
2025-03-16 15:00:00,37.19,27.23,10.65,0.3,1.94,27.57,0.38
2025-03-16 16:00:00,43.98,30.38,12.09,0.38,1.99,26.32,0.44
2025-03-16 17:00:00,44.84,30.4,11.93,0.44,2.17,24.37,0.44
